City,month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Xylene_missing,year
Chennai,3,58.29256097560975,42.87033333333333,10.452096774193548,16.391666666666666,15.936935483870968,48.2837012987013,1.144731182795699,6.926182795698924,31.445967741935483,1.5857317073170731,2.2245197740112994,0.98,117.3010752688172,1.0,2017.5
Chennai,4,46.18922222222222,174.0911111111111,10.181777777777778,16.18927777777778,14.786111111111111,43.05933333333333,1.2435,5.712111111111112,29.194827586206895,1.2765432098765432,2.524658385093168,0.98,105.48333333333333,1.0,2017.5
Chennai,5,49.700268817204304,177.0275,9.470322580645162,18.854139784946234,18.565967741935484,55.89818791946308,1.363225806451613,6.995053763440859,38.90967391304348,0.8945029239766082,2.788435754189944,0.98,115.34408602150538,1.0,2017.5
Chennai,6,49.32970238095238,51.61138888888889,7.916190476190477,16.15047619047619,17.095535714285717,40.26207407407407,1.0617261904761905,6.495059523809524,39.93538922155689,4.072903225806451,5.002283950617284,0.98,108.61666666666666,1.0,2017.5
Chennai,7,49.13602564102564,31.639999999999997,7.677371794871795,17.377820512820513,17.23474358974359,58.81112,1.236025641025641,6.578076923076924,24.55155844155844,0.6460869565217391,2.1707042253521127,0.98,108.28205128205128,1.0,2017.0192307692307
Chennai,8,40.027434210526316,36.51833333333333,7.8471710526315785,15.378486842105264,18.15046052631579,43.46865384615384,1.0543870967741935,8.175855263157894,23.755526315789474,4.932116788321167,3.1986666666666665,0.98,105.40645161290323,1.0,2017.0
Chennai,9,36.696933333333334,49.19620689655173,8.521333333333333,15.0668,18.223066666666668,27.23923076923077,1.3209333333333333,8.410333333333334,32.0344,1.3134645669291338,2.5306201550387595,0.98,118.84,1.0,2017.0
Chennai,10,50.60162337662337,59.839999999999996,10.59461038961039,18.61896103896104,20.670454545454547,61.890750000000004,0.8683225806451613,9.333441558441558,34.29337662337662,0.5904545454545455,2.1765671641791045,0.98,120.96774193548387,1.0,2017.0
Chennai,11,52.8692,103.25,8.493133333333333,18.4874,19.416533333333334,111.48983193277311,0.8126,7.956333333333333,35.751866666666665,0.7968253968253968,2.82796875,0.98,118.9,1.0,2017.0
Chennai,12,55.42177777777778,59.532000000000004,8.534444444444444,18.24525925925926,20.931185185185186,129.07386554621849,0.7368531468531468,8.430740740740742,32.68074074074074,0.9582456140350877,0.9164035087719298,0.98,112.92903225806451,1.0,2017.0
Coimbatore,1,38.24645161290323,50.71612903225807,4.59741935483871,39.503,37.41645161290323,7.756,0.25967741935483873,7.959677419354839,40.62548387096775,0.01,0.0003225806451612903,0.98,77.7741935483871,1.0,2020.0
Coimbatore,2,39.791724137931034,52.20379310344828,0.5955172413793103,34.97793103448276,35.461724137931036,6.341111111111111,0.6055172413793103,10.731724137931034,53.641379310344824,0.002413793103448276,0.0003448275862068966,0.98,85.13793103448276,1.0,2020.0
Coimbatore,3,33.84793103448276,44.59466666666666,0.6743333333333333,48.516333333333336,47.952999999999996,7.23,0.6903333333333334,8.139666666666667,40.817,0.0003333333333333333,0.007333333333333333,0.98,89.80645161290323,1.0,2020.0
